Text,Context,Show,Label,linguistic_cue_prompt,contextual_cue_prompt,emotional_cue_prompt,linguistic_cue,contextual_cue,emotional_cue
MODERATOR: Well scott I am sure we are all really really looking forward to hear your story.,"SCOTT: I finally got to admit it to myself. I have got a sarcasm problem.
",SARCASMOHOLICS,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        MODERATOR: Well scott I am sure we are all really really looking forward to hear your story.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        MODERATOR: Well scott I am sure we are all really really looking forward to hear your story.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        MODERATOR: Well scott I am sure we are all really really looking forward to hear your story.\n\n        '}]","The linguistic cues that suggest sarcasm in the input sentence are:

1. **Irony**: The phrase ""really really looking forward"" is an exaggeration, implying the opposite of what is being said. This is a common rhetorical device used in sarcasm.
2. **Keywords**: The use","Based on the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic**: The topic is Scott sharing a story, which is a common and mundane activity.
2. **Context**: The context is a conversation or meeting where Scott is expected to share something,","The linguistic cues that suggest sarcasm in the input sentence are:

1. **Irony**: The phrase ""really really looking forward"" is an exaggeration, implying the opposite of what is being said. This is a common rhetorical device used in sarcasm.
2. **Keywords**: The use"
"DOROTHY: Rose, you should sit here and watch her hack herself to death","DOROTHY: ma I think you should sit down
 ROSE: Dorothy, should I get Sophia a glass of water?
",GOLDENGIRLS,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        DOROTHY: Rose, you should sit here and watch her hack herself to death\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        DOROTHY: Rose, you should sit here and watch her hack herself to death\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        DOROTHY: Rose, you should sit here and watch her hack herself to death\n\n        '}]","A great example of sarcasm!

Here are the linguistic cues that suggest sarcasm in the input sentence:

**Keywords:**

* ""hack herself to death"" - This phrase is an exaggeration and implies that the person is in danger, which is unlikely. The use of a hyperbolic","The input sentence!

Here are the contextual cues that I've extracted for sarcasm detection:

**Topic:** The topic is likely a medical procedure or a medical emergency, given the phrase ""hack herself to death"".

**Context:** The context is a conversation between two individuals, Dorothy and Rose, which","A great example of sarcasm!

Here are the linguistic cues that suggest sarcasm in the input sentence:

**Keywords:**

* ""hack herself to death"" - This phrase is an exaggeration and implies that the person is in danger, which is unlikely. The use of a hyperbolic"
"SHELDON: - You and... Oh, sure. And while we're at it, why don't we get engaged, too? Why don't we get a little house, start a family? Enjoy our sunset years together? Do you hear yourself, woman?!","SHELDON: And not the good Amazon with one-day shipping.
The awful one with birds and snakes.
 AMY: You hate the sound of all those keys on his key chain.
 SHELDON: Four keys!
Who does he think he is, a warden?
 AMY: See? Maybe you'll love living alone.
 SHELDON: I don't know. Perhaps.
 AMY: And if it turns out you don't...
",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: - You and... Oh, sure. And while we're at it, why don't we get engaged, too? Why don't we get a little house, start a family? Enjoy our sunset years together? Do you hear yourself, woman?!\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: - You and... Oh, sure. And while we're at it, why don't we get engaged, too? Why don't we get a little house, start a family? Enjoy our sunset years together? Do you hear yourself, woman?!\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: - You and... Oh, sure. And while we're at it, why don't we get engaged, too? Why don't we get a little house, start a family? Enjoy our sunset years together? Do you hear yourself, woman?!\n\n        ""}]","Here are the linguistic cues that suggest sarcasm in the input sentence:

**Keywords:**

* ""Oh, sure"" - a phrase often used to express irony or sarcasm
* ""Why don't we"" - a rhetorical question that implies the speaker is not seriously suggesting the actions mentioned
* ""Do you hear","A delightful example of sarcasm from Sheldon Cooper!

Here are the contextual cues I've extracted for sarcasm detection:

**Topic:** Marriage, relationships, and domestic life

**Context:** The conversation is likely between Sheldon and a romantic partner, possibly Amy Farrah Fowler, given their on-screen relationship in the TV show ""","Here are the linguistic cues that suggest sarcasm in the input sentence:

**Keywords:**

* ""Oh, sure"" - a phrase often used to express irony or sarcasm
* ""Why don't we"" - a rhetorical question that implies the speaker is not seriously suggesting the actions mentioned
* ""Do you hear"
MODERATOR: Nooo!,"SCOTT: It was quite hard .. Was just being sarcastic!
",SARCASMOHOLICS,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        MODERATOR: Nooo!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        MODERATOR: Nooo!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        MODERATOR: Nooo!\n\n        '}]","Based on the input sentence, I've identified the following linguistic cues that may indicate sarcasm:

1. **Exaggerated language**: The use of ""Nooo!"" with an exclamation mark (!) is an exaggerated expression of emotion, which can be a common feature of sarcasm.
2","From the input sentence, I extract the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely related to a game, competition, or a dramatic event, given the exclamation ""Nooo!"" which is often used to express shock or dismay.
2. **Context","Based on the input sentence, I've identified the following linguistic cues that may indicate sarcasm:

1. **Exaggerated language**: The use of ""Nooo!"" with an exclamation mark (!) is an exaggerated expression of emotion, which can be a common feature of sarcasm.
2"
"DOROTHY: No Blanche, with a venus fly trap","DOROTHY: Morning everybody, Rose honey I hope you don't mind, I borrowed your golf club, I have a date to play this morning.
 BLANCHE: With a man?
",GOLDENGIRLS,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        DOROTHY: No Blanche, with a venus fly trap\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        DOROTHY: No Blanche, with a venus fly trap\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        DOROTHY: No Blanche, with a venus fly trap\n\n        '}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""No"" (a common keyword for negation, which can indicate sarcasm)
* ""Venus fly trap"" (a playful and whimsical term that may imply a sense of absurdity","From the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely related to plants, specifically the Venus flytrap.
2. **Context**: The conversation appears to be between two characters, DOROTHY and Blanche, which","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""No"" (a common keyword for negation, which can indicate sarcasm)
* ""Venus fly trap"" (a playful and whimsical term that may imply a sense of absurdity"
CHANDLER: And the bunny got away!,"JOEY: Look out! You almost crushed my hat
 ROSS: Sorry
",FRIENDS,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        CHANDLER: And the bunny got away!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        CHANDLER: And the bunny got away!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        CHANDLER: And the bunny got away!\n\n        '}]","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords**: ""And the bunny got away!"" - The use of the phrase ""got away"" implies that the speaker is surprised or upset, which is unexpected given the context of a conversation.
2. **R","From the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic**: The topic is a bunny getting away, which is an unexpected and potentially absurd event.
2. **Context**: The sentence is likely part of a conversation or dialogue, possibly a sitcom or","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords**: ""And the bunny got away!"" - The use of the phrase ""got away"" implies that the speaker is surprised or upset, which is unexpected given the context of a conversation.
2. **R"
HOWARD: Let's not talk about this in front of our friends.,"BERNADETTE: Like what? Your incomplete set of <i>Star Trek</i> collector plates?
 HOWARD: For your information, I just bought the last one I needed on eBay.
 BERNADETTE: Without asking me?
 HOWARD: There were only three minutes left in the auction and it was a mint condition Scotty from a smoke-free home.
 BERNADETTE: How much, Howie?
 HOWARD: Not a lot.
 BERNADETTE: How much?
",BBT,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        HOWARD: Let's not talk about this in front of our friends.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        HOWARD: Let's not talk about this in front of our friends.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        HOWARD: Let's not talk about this in front of our friends.\n\n        ""}]","From the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

1. **Keywords**: The phrase ""Let's not talk about this"" is a common way to express reluctance or avoidance, which can be a sarcastic cue.
2. **Rhetorical device**:","From the input sentence, I extract the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely to be something embarrassing, shameful, or sensitive that Howard doesn't want to discuss in front of their friends.
2. **Context**: The context is a social setting where","From the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

1. **Keywords**: The phrase ""Let's not talk about this"" is a common way to express reluctance or avoidance, which can be a sarcastic cue.
2. **Rhetorical device**:"
"CHANDLER: I am telling you, when she leaned back, I could see her brain","CHANDLER: Hey
 MONICA: So how was Joan?
 CHANDLER: Broke up with her
 MONICA: Why
 ROSS: Don't tell me, because of the big nostril thing?
",FRIENDS,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        CHANDLER: I am telling you, when she leaned back, I could see her brain\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        CHANDLER: I am telling you, when she leaned back, I could see her brain\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        CHANDLER: I am telling you, when she leaned back, I could see her brain\n\n        '}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""I am telling you"" - This phrase is often used to emphasize the speaker's sincerity, which can be ironic in a sarcastic statement.
* ""when she leaned back"" - This phrase","A classic Friends reference!

From the input sentence, I've extracted the following contextual cues for sarcasm detection:

**Topic:** The topic is a conversation about a woman, likely a romantic interest or acquaintance of Chandler's.

**Context:** The context is a casual, informal conversation between friends, likely","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""I am telling you"" - This phrase is often used to emphasize the speaker's sincerity, which can be ironic in a sarcastic statement.
* ""when she leaned back"" - This phrase"
"CHANDLER: Well, y'know I'm 29. I mean who needs a savings account.","JOEY: Well, you're amazing.
 CHANDLER: Oh no-no-no.
 JOEY: A TV as if it appears from nowhere! That's the dream! Man, how did you afford this stuff?
",FRIENDS,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        CHANDLER: Well, y'know I'm 29. I mean who needs a savings account.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        CHANDLER: Well, y'know I'm 29. I mean who needs a savings account.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        CHANDLER: Well, y'know I'm 29. I mean who needs a savings account.\n\n        ""}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""Well"" (a common introductory phrase that often precedes a sarcastic statement)
* ""y'know"" (a colloquialism that can imply a tone of familiarity or informality","Here are the contextual cues that can be extracted for sarcasm detection:

**Topic:** Financial planning and responsibility

**Context:** The conversation likely revolves around financial matters, as Chandler is discussing his age and savings account.

**Common knowledge:** It is common knowledge that having a savings account is a responsible","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""Well"" (a common introductory phrase that often precedes a sarcastic statement)
* ""y'know"" (a colloquialism that can imply a tone of familiarity or informality"
"SHELDON: Lois Lane is falling, accelerating at an initial rate of 32 feet per second per second. Superman swoops down to save her by reaching out two arms of steel. Miss Lane, who is now traveling at approximately 120 miles an hour, hits them and is immediately sliced into three equal pieces.","PENNY: A marathon? How many Superman movies are there?
 SHELDON: You're kidding, right?
 PENNY: I do like the one where Lois Lane falls from the helicopter and Superman swooshes down and catches her. Which one was that?
 SHELDON: One.
 SHELDON: You realize that scene was rife with scientific inaccuracy.
 PENNY: Yes, I know, men can't fly.
 SHELDON: Let's assume that they can.
",BBT,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: Lois Lane is falling, accelerating at an initial rate of 32 feet per second per second. Superman swoops down to save her by reaching out two arms of steel. Miss Lane, who is now traveling at approximately 120 miles an hour, hits them and is immediately sliced into three equal pieces.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: Lois Lane is falling, accelerating at an initial rate of 32 feet per second per second. Superman swoops down to save her by reaching out two arms of steel. Miss Lane, who is now traveling at approximately 120 miles an hour, hits them and is immediately sliced into three equal pieces.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: Lois Lane is falling, accelerating at an initial rate of 32 feet per second per second. Superman swoops down to save her by reaching out two arms of steel. Miss Lane, who is now traveling at approximately 120 miles an hour, hits them and is immediately sliced into three equal pieces.\n\n        '}]","Here are the linguistic cues that suggest sarcasm in the input sentence:

**Keywords:**

* ""falls"" (implying a dramatic and catastrophic event)
* ""accelerating at an initial rate of 32 feet per second per second"" (using technical jargon to emphasize the speed","Here are the contextual cues that can be extracted from the input sentence for sarcasm detection:

**Topic:** Physics and superheroes (specifically, Superman and Lois Lane)

**Context:** The sentence appears to be a humorous take on a typical superhero scenario, where Superman saves Lois Lane from danger. However","Here are the linguistic cues that suggest sarcasm in the input sentence:

**Keywords:**

* ""falls"" (implying a dramatic and catastrophic event)
* ""accelerating at an initial rate of 32 feet per second per second"" (using technical jargon to emphasize the speed"
MONICA: Like I have nothing better to do!,"MONICA: Richard!
 PERSON: Actually, I'm not here to complement the chef.
 MONICA: Ohh ..  Oh, that's okay I hate when people come back to complement the chef.
",FRIENDS,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        MONICA: Like I have nothing better to do!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        MONICA: Like I have nothing better to do!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        MONICA: Like I have nothing better to do!\n\n        '}]","Here are the linguistic cues that I've extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""Like"" (a common phrase used to soften the tone, but in this case, it's used to convey irony)
* ""nothing better to do"" (implies that","From the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic**: The topic appears to be Monica's schedule or activities, as she's expressing frustration about having nothing better to do.
2. **Context**: The context is likely a conversation about Monica's","Here are the linguistic cues that I've extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""Like"" (a common phrase used to soften the tone, but in this case, it's used to convey irony)
* ""nothing better to do"" (implies that"
"PERSON: Hi, Joey. Well well, look what you brought. Very nice.","CHANDLER: Oh, uh, I... don't... care. Ok, now, remember, no trading. You get the pretty one, I get the mess.
",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PERSON: Hi, Joey. Well well, look what you brought. Very nice.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PERSON: Hi, Joey. Well well, look what you brought. Very nice.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PERSON: Hi, Joey. Well well, look what you brought. Very nice.\n\n        '}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""Well well"" - This phrase is often used to express irony or sarcasm, as it's an exaggerated way of saying ""oh wow"" or ""really?"".
* ""Very nice""","A potentially sarcastic sentence!

Here are the contextual cues I've extracted:

**Topic:** The topic is likely a gift or something brought by Joey, which is a common topic of conversation in casual social settings.

**Context:** The context is a casual, informal conversation between two friends (PERSON and","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""Well well"" - This phrase is often used to express irony or sarcasm, as it's an exaggerated way of saying ""oh wow"" or ""really?"".
* ""Very nice"""
"AMY: Saying that while holding a snowflake is a bit heavy-handed, don't you think?","BERNADETTE: Um, no.
 AMY: You should get one.
 BERNADETTE: What's that?
 AMY: It appears to be something preserved between two pieces of acrylic.
 PENNY: Oh, it's a snowflake from the North Pole. Leonard gave it to me last year.
 BERNADETTE: Oh, God, that is so romantic.
 PENNY: Yeah, it was.
 BERNADETTE: Leonard's really one of a kind.
",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        AMY: Saying that while holding a snowflake is a bit heavy-handed, don't you think?\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        AMY: Saying that while holding a snowflake is a bit heavy-handed, don't you think?\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        AMY: Saying that while holding a snowflake is a bit heavy-handed, don't you think?\n\n        ""}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""heavy-handed"" - This word has a negative connotation, implying that the statement is overly obvious or forced, which is a common trait of sarcastic language.
* ""don't you think","Here are the contextual cues that can be extracted for sarcasm detection:

1. **Topic**: The topic is likely to be a figurative expression or a metaphorical statement, rather than a literal one.
2. **Context**: The context is a conversation or dialogue, possibly about a creative work","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""heavy-handed"" - This word has a negative connotation, implying that the statement is overly obvious or forced, which is a common trait of sarcastic language.
* ""don't you think"
ROSS: What did you want to show us? Because all I can see is this bitchin van,"PHOEBE: Come on, no peeking!
 CHANDLER: Our eyes are closed and we're about to cross the street. Very good.
 PHOEBE: Okayyyyy, open up!
",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        ROSS: What did you want to show us? Because all I can see is this bitchin van\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        ROSS: What did you want to show us? Because all I can see is this bitchin van\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        ROSS: What did you want to show us? Because all I can see is this bitchin van\n\n        '}]","Linguistic Cues for Sarcasm Detection:

1. **Keywords:**
	* ""Bitchin"" is a slang term that is often used in an ironic or sarcastic manner to express enthusiasm or admiration. In this context, it's likely being used to express the opposite,","The input sentence is:

ROSS: What did you want to show us? Because all I can see is this bitchin van

Here are the contextual cues for sarcasm detection:

**Topic:** The topic appears to be a vehicle, specifically a van.

**Context:** The context is likely a casual","Linguistic Cues for Sarcasm Detection:

1. **Keywords:**
	* ""Bitchin"" is a slang term that is often used in an ironic or sarcastic manner to express enthusiasm or admiration. In this context, it's likely being used to express the opposite,"
JOEY: I talk to you and nothin'.,"JOEY: Well, why don't you tell me what you're supposed to be! Huh? Because I sure as hell can't figure it out!
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        JOEY: I talk to you and nothin'.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        JOEY: I talk to you and nothin'.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        JOEY: I talk to you and nothin'.\n\n        ""}]","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords:** ""nothin'"" - This word is an exaggeration and an understatement, implying that the conversation is not worth anything or is completely unproductive.
2. **Rhetorical device:** Hyperbole","From the input sentence, I extract the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely a conversation or interaction between Joey and someone else, possibly a friend or acquaintance.
2. **Context**: The context suggests that Joey is expressing disappointment or frustration with the conversation","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords:** ""nothin'"" - This word is an exaggeration and an understatement, implying that the conversation is not worth anything or is completely unproductive.
2. **Rhetorical device:** Hyperbole"
"HOWARD: Oh, I think we were looking at creepy in the rearview mirror when I put up that camera.","HOWARD: Roger is Raj.
 RAJ: I always thought, if I had a white name, it would be Gavin.
 HOWARD: Keep reading. What does it say?
 RAJ: No, no, I don't know if I should. 
If she wanted me to know about her blog, she would've told me.
 RAJ: It's almost like I'm reading her diary.
 HOWARD: That's exactly what it's like. Keep reading.
 RAJ: No, this is creepy.
",BBT,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        HOWARD: Oh, I think we were looking at creepy in the rearview mirror when I put up that camera.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        HOWARD: Oh, I think we were looking at creepy in the rearview mirror when I put up that camera.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        HOWARD: Oh, I think we were looking at creepy in the rearview mirror when I put up that camera.\n\n        '}]","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords**: ""creepy"" is a keyword that implies something is unsettling or frightening, which is the opposite of what Howard likely intended.
2. **Rhetorical device**: The use of ""Oh"" at","From the input sentence, I've extracted the following contextual cues for sarcasm detection:

**Topic:** The topic is likely related to a car or vehicle, as the speaker mentions a rearview mirror and a camera.

**Context:** The context appears to be a conversation about a surveillance camera installation in","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords**: ""creepy"" is a keyword that implies something is unsettling or frightening, which is the opposite of what Howard likely intended.
2. **Rhetorical device**: The use of ""Oh"" at"
SHELDON: Do you think Penny will come here and take care of us?,"SHELDON: I want grilled cheese.
",BBT,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: Do you think Penny will come here and take care of us?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: Do you think Penny will come here and take care of us?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: Do you think Penny will come here and take care of us?\n\n        '}]","When detecting sarcasm in the input sentence, I've extracted the following linguistic cues:

**Keywords:**

* ""take care of us"" - This phrase is a common idiomatic expression that implies someone is responsible for taking care of others. In this context, it's unlikely that Penny would physically","From the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely related to Sheldon's concerns or expectations about Penny's behavior or responsibilities.
2. **Context**: The context is likely a conversation or situation where Sheldon is expressing his doubts","When detecting sarcasm in the input sentence, I've extracted the following linguistic cues:

**Keywords:**

* ""take care of us"" - This phrase is a common idiomatic expression that implies someone is responsible for taking care of others. In this context, it's unlikely that Penny would physically"
