Text,Context,Show,Label,linguistic_cue_prompt,contextual_cue_prompt,emotional_cue_prompt,linguistic_cue,contextual_cue,emotional_cue
"PERSON: Hi, Joey. Well well, look what you brought. Very nice.","CHANDLER: Oh, uh, I... don't... care. Ok, now, remember, no trading. You get the pretty one, I get the mess.
",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PERSON: Hi, Joey. Well well, look what you brought. Very nice.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PERSON: Hi, Joey. Well well, look what you brought. Very nice.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PERSON: Hi, Joey. Well well, look what you brought. Very nice.\n\n        '}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""Well well"" - This phrase is often used to express irony or sarcasm, as it's an exaggerated way of saying ""oh wow"" or ""really?"".
* ""Very nice""","A potentially sarcastic sentence!

Here are the contextual cues I've extracted:

**Topic:** The topic is likely a gift or something brought by Joey, which is a common topic of conversation in casual social settings.

**Context:** The context is a casual, informal conversation between two friends (PERSON and","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""Well well"" - This phrase is often used to express irony or sarcasm, as it's an exaggerated way of saying ""oh wow"" or ""really?"".
* ""Very nice"""
"AMY: Saying that while holding a snowflake is a bit heavy-handed, don't you think?","BERNADETTE: Um, no.
 AMY: You should get one.
 BERNADETTE: What's that?
 AMY: It appears to be something preserved between two pieces of acrylic.
 PENNY: Oh, it's a snowflake from the North Pole. Leonard gave it to me last year.
 BERNADETTE: Oh, God, that is so romantic.
 PENNY: Yeah, it was.
 BERNADETTE: Leonard's really one of a kind.
",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        AMY: Saying that while holding a snowflake is a bit heavy-handed, don't you think?\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        AMY: Saying that while holding a snowflake is a bit heavy-handed, don't you think?\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        AMY: Saying that while holding a snowflake is a bit heavy-handed, don't you think?\n\n        ""}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""heavy-handed"" - This word has a negative connotation, implying that the statement is overly obvious or forced, which is a common trait of sarcastic language.
* ""don't you think","Here are the contextual cues that can be extracted for sarcasm detection:

1. **Topic**: The topic is likely to be a figurative expression or a metaphorical statement, rather than a literal one.
2. **Context**: The context is a conversation or dialogue, possibly about a creative work","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""heavy-handed"" - This word has a negative connotation, implying that the statement is overly obvious or forced, which is a common trait of sarcastic language.
* ""don't you think"
ROSS: What did you want to show us? Because all I can see is this bitchin van,"PHOEBE: Come on, no peeking!
 CHANDLER: Our eyes are closed and we're about to cross the street. Very good.
 PHOEBE: Okayyyyy, open up!
",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        ROSS: What did you want to show us? Because all I can see is this bitchin van\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        ROSS: What did you want to show us? Because all I can see is this bitchin van\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        ROSS: What did you want to show us? Because all I can see is this bitchin van\n\n        '}]","Linguistic Cues for Sarcasm Detection:

1. **Keywords:**
	* ""Bitchin"" is a slang term that is often used in an ironic or sarcastic manner to express enthusiasm or admiration. In this context, it's likely being used to express the opposite,","The input sentence is:

ROSS: What did you want to show us? Because all I can see is this bitchin van

Here are the contextual cues for sarcasm detection:

**Topic:** The topic appears to be a vehicle, specifically a van.

**Context:** The context is likely a casual","Linguistic Cues for Sarcasm Detection:

1. **Keywords:**
	* ""Bitchin"" is a slang term that is often used in an ironic or sarcastic manner to express enthusiasm or admiration. In this context, it's likely being used to express the opposite,"
JOEY: I talk to you and nothin'.,"JOEY: Well, why don't you tell me what you're supposed to be! Huh? Because I sure as hell can't figure it out!
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        JOEY: I talk to you and nothin'.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        JOEY: I talk to you and nothin'.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        JOEY: I talk to you and nothin'.\n\n        ""}]","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords:** ""nothin'"" - This word is an exaggeration and an understatement, implying that the conversation is not worth anything or is completely unproductive.
2. **Rhetorical device:** Hyperbole","From the input sentence, I extract the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely a conversation or interaction between Joey and someone else, possibly a friend or acquaintance.
2. **Context**: The context suggests that Joey is expressing disappointment or frustration with the conversation","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords:** ""nothin'"" - This word is an exaggeration and an understatement, implying that the conversation is not worth anything or is completely unproductive.
2. **Rhetorical device:** Hyperbole"
"HOWARD: Oh, I think we were looking at creepy in the rearview mirror when I put up that camera.","HOWARD: Roger is Raj.
 RAJ: I always thought, if I had a white name, it would be Gavin.
 HOWARD: Keep reading. What does it say?
 RAJ: No, no, I don't know if I should. 
If she wanted me to know about her blog, she would've told me.
 RAJ: It's almost like I'm reading her diary.
 HOWARD: That's exactly what it's like. Keep reading.
 RAJ: No, this is creepy.
",BBT,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        HOWARD: Oh, I think we were looking at creepy in the rearview mirror when I put up that camera.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        HOWARD: Oh, I think we were looking at creepy in the rearview mirror when I put up that camera.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        HOWARD: Oh, I think we were looking at creepy in the rearview mirror when I put up that camera.\n\n        '}]","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords**: ""creepy"" is a keyword that implies something is unsettling or frightening, which is the opposite of what Howard likely intended.
2. **Rhetorical device**: The use of ""Oh"" at","From the input sentence, I've extracted the following contextual cues for sarcasm detection:

**Topic:** The topic is likely related to a car or vehicle, as the speaker mentions a rearview mirror and a camera.

**Context:** The context appears to be a conversation about a surveillance camera installation in","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords**: ""creepy"" is a keyword that implies something is unsettling or frightening, which is the opposite of what Howard likely intended.
2. **Rhetorical device**: The use of ""Oh"" at"
SHELDON: Do you think Penny will come here and take care of us?,"SHELDON: I want grilled cheese.
",BBT,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: Do you think Penny will come here and take care of us?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: Do you think Penny will come here and take care of us?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: Do you think Penny will come here and take care of us?\n\n        '}]","When detecting sarcasm in the input sentence, I've extracted the following linguistic cues:

**Keywords:**

* ""take care of us"" - This phrase is a common idiomatic expression that implies someone is responsible for taking care of others. In this context, it's unlikely that Penny would physically","From the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely related to Sheldon's concerns or expectations about Penny's behavior or responsibilities.
2. **Context**: The context is likely a conversation or situation where Sheldon is expressing his doubts","When detecting sarcasm in the input sentence, I've extracted the following linguistic cues:

**Keywords:**

* ""take care of us"" - This phrase is a common idiomatic expression that implies someone is responsible for taking care of others. In this context, it's unlikely that Penny would physically"
JOEY: Yeah! Look!,"RACHEL: Oh but look! That's gonna leave a stain!
 JOEY: Rach! Hey! It's fine! You're at Joey's!
 RACHEL: Really?
",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        JOEY: Yeah! Look!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        JOEY: Yeah! Look!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        JOEY: Yeah! Look!\n\n        '}]","A short and sweet input!

Here are the linguistic cues I've extracted for sarcasm detection:

1. **Keywords:** ""Yeah!"" and ""Look!"" are often used in a sarcastic tone to express irony or mocking enthusiasm.
2. **Rhetorical device:** The use of ""Yeah","From the input sentence, I extract the following contextual cues for sarcasm detection:

* Topic: The topic is unclear, but it seems to be related to something that Joey is excited about.
* Context: The context is likely a conversation or a situation where Joey is expressing enthusiasm or approval.
*","A short and sweet input!

Here are the linguistic cues I've extracted for sarcasm detection:

1. **Keywords:** ""Yeah!"" and ""Look!"" are often used in a sarcastic tone to express irony or mocking enthusiasm.
2. **Rhetorical device:** The use of ""Yeah"
CHANDLER: Ah you see perfect might be a problem. Had you said co-dependent or self-destructive.,"PERSON: Because I met somebody who would be perfect for you.
",FRIENDS,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        CHANDLER: Ah you see perfect might be a problem. Had you said co-dependent or self-destructive.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        CHANDLER: Ah you see perfect might be a problem. Had you said co-dependent or self-destructive.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        CHANDLER: Ah you see perfect might be a problem. Had you said co-dependent or self-destructive.\n\n        '}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""perfect"" (ironic use of a positive adjective to convey the opposite meaning)
* ""problem"" (unexpected use of a negative word to describe a positive trait)

**Rhetorical devices","Here are the contextual cues that can be extracted for sarcasm detection:

1. **Topic**: The topic is likely relationships or personal dynamics, given the words ""co-dependent"" and ""self-destructive"".
2. **Context**: The context is a conversation, as it appears to be a dialogue","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""perfect"" (ironic use of a positive adjective to convey the opposite meaning)
* ""problem"" (unexpected use of a negative word to describe a positive trait)

**Rhetorical devices"
"SHELDON: He drank from Leonard's glass. ""He drank from Leonard's glass""-- the words they'll be carving into my tombstone.","SHELDON: of your subtropical girlfriend.
 RAJ: Hey! That's my sister and my country you're talking about.
 RAJ: Leonard may have defiled one, but I won't have you talking smack about the other.
 BERNADETTE: You guys ready to order?
 SHELDON: Yes, I'd like a seven-day course of penicillin, some, uh, syrup of ipecac-- to induce vomiting-- and a mint.
 BERNADETTE: I don't understand.
",BBT,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: He drank from Leonard\'s glass. ""He drank from Leonard\'s glass""-- the words they\'ll be carving into my tombstone.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: He drank from Leonard\'s glass. ""He drank from Leonard\'s glass""-- the words they\'ll be carving into my tombstone.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: He drank from Leonard\'s glass. ""He drank from Leonard\'s glass""-- the words they\'ll be carving into my tombstone.\n\n        '}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""tombstone"" (a metaphorical expression indicating a strong emotional response, which is unusual in a normal conversation)
* ""carving"" (a vivid and exaggerated verb that adds to the","Here are the contextual cues extracted from the input sentence for sarcasm detection:

1. **Topic**: The topic is about Sheldon drinking from Leonard's glass, which is a mundane and ordinary event.
2. **Context**: The context is likely a conversation or a situation where Sheldon is expressing his annoyance","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""tombstone"" (a metaphorical expression indicating a strong emotional response, which is unusual in a normal conversation)
* ""carving"" (a vivid and exaggerated verb that adds to the"
SHELDON: Just the latest copy of Applied Particle Physics quarterly.,"PENNY: Hey Sheldon.
 SHELDON: Hello Penny.
 PENNY: Get anything good?
",BBT,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: Just the latest copy of Applied Particle Physics quarterly.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: Just the latest copy of Applied Particle Physics quarterly.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: Just the latest copy of Applied Particle Physics quarterly.\n\n        '}]","A great example of sarcasm!

Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords**: ""Just"" is a keyword that often indicates sarcasm. It can imply that something is not just what it seems, but the opposite.
2. **Rhet","Here are the contextual cues that can be extracted from the input sentence for sarcasm detection:

* **Topic**: The topic is Applied Particle Physics, which is a specific and technical field of study.
* **Context**: The context is likely a conversation or interaction between individuals, possibly in a academic or","A great example of sarcasm!

Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords**: ""Just"" is a keyword that often indicates sarcasm. It can imply that something is not just what it seems, but the opposite.
2. **Rhet"
HOWARD: Smart. Whisper so the deaf chick can't hear you.,"HOWARD: Wow.
 PENNY: You're engaged to my friend.
 HOWARD: Hey, Bernadette doesn't mind where I get my motor running, as long as I park in the right garage.
 PENNY: I can't believe you're engaged to my friend.
",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        HOWARD: Smart. Whisper so the deaf chick can't hear you.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        HOWARD: Smart. Whisper so the deaf chick can't hear you.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        HOWARD: Smart. Whisper so the deaf chick can't hear you.\n\n        ""}]","The linguistic cues for sarcasm detection in the input sentence are:

1. **Keywords**: The words ""Smart"" and ""Whisper"" are used in an ironic way to convey the opposite meaning. ""Smart"" is often associated with intelligence, but in this context, it's used to imply","Here are the contextual cues that can be extracted from the input sentence for sarcasm detection:

**Topic:** The topic is likely related to Howard's comment about someone being ""smart"" and the context in which he says it.

**Context:** The context is likely a conversation or situation where Howard is making","The linguistic cues for sarcasm detection in the input sentence are:

1. **Keywords**: The words ""Smart"" and ""Whisper"" are used in an ironic way to convey the opposite meaning. ""Smart"" is often associated with intelligence, but in this context, it's used to imply"
"HOWARD: They gave him an assistant? If I want a new pen, I have to go to the bank with wire cutters.","RAJ: They're going to digitally add a supernova.
They say it's the perfect metaphor for my incandescent talent.
 SHELDON: Right, a ball of hot, flaming gas that collapses upon itself.
 RAJ: Excuse me. Oh, it's my assistant, Trevor.
 RAJ: Go for Koothrappali.
",BBT,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        HOWARD: They gave him an assistant? If I want a new pen, I have to go to the bank with wire cutters.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        HOWARD: They gave him an assistant? If I want a new pen, I have to go to the bank with wire cutters.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        HOWARD: They gave him an assistant? If I want a new pen, I have to go to the bank with wire cutters.\n\n        '}]","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords:**
	* ""assistant"" (the speaker is implying that having an assistant is an unnecessary or excessive luxury)
	* ""new pen"" (the speaker is making a mundane, everyday task sound like","Here are the contextual cues that can be extracted for sarcasm detection:

**Topic:** The topic is about the speaker's experience with bureaucracy or administrative processes.

**Context:** The context is likely an office or work setting, as the speaker mentions needing to go to the bank with wire cutters to","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords:**
	* ""assistant"" (the speaker is implying that having an assistant is an unnecessary or excessive luxury)
	* ""new pen"" (the speaker is making a mundane, everyday task sound like"
PERSON: Yeah.,"ROSS: I mean, your Dad tells me that you get a couple of days off school, and you, you ah, don't have to sell those cookies anymore.
 PERSON: Well, I kinda wanted to sell the cookies. The girl who sells the most wins a trip to Spacecamp, and gets to sit in a
 ROSS: Wow, you ah, you really like all this space stuff, huh?
",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PERSON: Yeah.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PERSON: Yeah.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PERSON: Yeah.\n\n        '}]","Here are the linguistic cues I've extracted for sarcasm detection:

**Keywords:**

* ""Yeah"" (a common keyword for sarcasm, as it can imply a negative sentiment)

**Rhetorical devices:**

* None explicitly detected, but the brevity and simplicity of the sentence","From the input sentence ""PERSON: Yeah."", I can extract the following contextual cues for sarcasm detection:

1. **Topic**: The topic is not explicitly mentioned, but based on the brevity and simplicity of the sentence, it's likely that the topic is a response to a previous statement","Here are the linguistic cues I've extracted for sarcasm detection:

**Keywords:**

* ""Yeah"" (a common keyword for sarcasm, as it can imply a negative sentiment)

**Rhetorical devices:**

* None explicitly detected, but the brevity and simplicity of the sentence"
"CHANDLER: Let me think! Let me think! Oh, I don't care.","JOEY: The wheel or pick a Google card.
",FRIENDS,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        CHANDLER: Let me think! Let me think! Oh, I don't care.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        CHANDLER: Let me think! Let me think! Oh, I don't care.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        CHANDLER: Let me think! Let me think! Oh, I don't care.\n\n        ""}]","The linguistic cues for sarcasm detection in the input sentence are:

1. **Keywords:** ""I don't care"" - This phrase is a common way to express a lack of interest or indifference, which is often used sarcastically to convey the opposite sentiment.
2. **Rhetorical devices","From the input sentence, I extract the following contextual cues for sarcasm detection:

1. **Topic**: The topic is Chandler's thought process or decision-making process, which is not explicitly stated but can be inferred from the context of the conversation.
2. **Context**: The context is a conversation","The linguistic cues for sarcasm detection in the input sentence are:

1. **Keywords:** ""I don't care"" - This phrase is a common way to express a lack of interest or indifference, which is often used sarcastically to convey the opposite sentiment.
2. **Rhetorical devices"
MONICA: Do you still wanna call  'em? I wanna call  'em.,"JOEY: Yeah! You gotta tell a girl before you tape her. Such a rookie mistake.
 CHANDLER: Y'know who has a great video camera?
 PHOEBE: Greg and Jenny?
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        MONICA: Do you still wanna call  'em? I wanna call  'em.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        MONICA: Do you still wanna call  'em? I wanna call  'em.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        MONICA: Do you still wanna call  'em? I wanna call  'em.\n\n        ""}]","From the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

1. **Contrast**: The sentence starts with ""Do you still wanna call 'em?"" which is a genuine question, but is quickly followed by ""I wanna call 'em"", which is a strong","From the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely a phone call or a conversation with someone referred to as ""them"".
2. **Context**: The context is likely a conversation between friends or acquaintances, possibly in","From the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

1. **Contrast**: The sentence starts with ""Do you still wanna call 'em?"" which is a genuine question, but is quickly followed by ""I wanna call 'em"", which is a strong"
"RACHEL: This-this, no, oh no, no-no-no, this is not,that's-that's not what it is.","RACHEL: Ohh! It's so nice to meet you.  Hello. Hello.
 PERSON: Well, Joshua, that 500 was for groceries.
 RACHEL: What?
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        RACHEL: This-this, no, oh no, no-no-no, this is not,that's-that's not what it is.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        RACHEL: This-this, no, oh no, no-no-no, this is not,that's-that's not what it is.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        RACHEL: This-this, no, oh no, no-no-no, this is not,that's-that's not what it is.\n\n        ""}]","From the input sentence, I've identified the following linguistic cues that may indicate sarcasm:

1. **Repetition**: The repetition of ""no"", ""not"", and ""that's not"" creates a sense of emphasis, which can be a characteristic of sarcastic language.
2. **Hyper","Based on the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic:** The topic is unclear, but it seems to be related to a specific situation or event that the speaker (Rachel) is reacting to. The use of phrases like ""this is not","From the input sentence, I've identified the following linguistic cues that may indicate sarcasm:

1. **Repetition**: The repetition of ""no"", ""not"", and ""that's not"" creates a sense of emphasis, which can be a characteristic of sarcastic language.
2. **Hyper"
CHANDLER: All right I'll have one.,"CHANDLER: I will have one. Okay, I'm not gonna have one.
 PHOEBE: No, no, it's just my tooth.
",FRIENDS,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        CHANDLER: All right I'll have one.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        CHANDLER: All right I'll have one.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        CHANDLER: All right I'll have one.\n\n        ""}]","A short and sweet sentence!

Here are the linguistic cues I've extracted for sarcasm detection:

**Keywords:**

* ""All right"" (a phrase often used to express reluctance or resignation, which could be ironic in this context)

**Rhetorical devices:**

* **Understatement**:","From the input sentence, I can extract the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely to be related to food or drink, as the sentence mentions ""one"" which could be a reference to a drink or a meal.
2. **Context**: The","A short and sweet sentence!

Here are the linguistic cues I've extracted for sarcasm detection:

**Keywords:**

* ""All right"" (a phrase often used to express reluctance or resignation, which could be ironic in this context)

**Rhetorical devices:**

* **Understatement**:"
