Text,Context,Show,Label,linguistic_cue_prompt,contextual_cue_prompt,emotional_cue_prompt,linguistic_cue,contextual_cue,emotional_cue
"JOEY: When they're hungry enough, they'll come in.","CHANDLER: Yes. Yes, there is, they play on Sundays and Monday nights.
 RACHEL: Oh shoot! I work Monday nights.
 PHOEBE: Umm, this stuffing is amazing. Do you think we should bring them some?
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        JOEY: When they're hungry enough, they'll come in.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        JOEY: When they're hungry enough, they'll come in.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        JOEY: When they're hungry enough, they'll come in.\n\n        ""}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""When they're hungry enough"" - This phrase implies that the person is not hungry enough to come in, which is the opposite of what is being said, making it a sarcastic statement.
","Here are the contextual cues extracted from the input sentence for sarcasm detection:

**Topic:** Food/hunger
**Context:** The conversation likely involves discussing people's behavior or actions related to food.
**Common Knowledge:** It is common knowledge that people typically respond to hunger by seeking food, so the","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""When they're hungry enough"" - This phrase implies that the person is not hungry enough to come in, which is the opposite of what is being said, making it a sarcastic statement.
"
"AMY: Oh, I could so see you being the face of hemorrhoids.","AMY: It's like a waterfall of liquid gold.
 AMY: My turn.
 PENNY: You know, I don't even know what the point of me staying in L.A. is.
 PENNY: I haven't gotten a single acting job since I moved out here.
 PENNY: The closest I came was last month, I got a callback for a hemorrhoid commercial.
",BBT,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        AMY: Oh, I could so see you being the face of hemorrhoids.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        AMY: Oh, I could so see you being the face of hemorrhoids.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        AMY: Oh, I could so see you being the face of hemorrhoids.\n\n        '}]","What a delightful input!

Here are the linguistic cues that suggest sarcasm:

1. **Keywords**: ""Oh"" and ""so"" are often used in sarcastic statements to soften the tone and make the comment sound more casual or even innocent. However, in this case, they're used to","A great example of sarcasm!

Here are the contextual cues I've extracted for sarcasm detection:

1. **Topic**: Hemorrhoids (a medical condition)
2. **Context**: The conversation is likely between friends or acquaintances, as the tone is informal.
3. **Common knowledge","What a delightful input!

Here are the linguistic cues that suggest sarcasm:

1. **Keywords**: ""Oh"" and ""so"" are often used in sarcastic statements to soften the tone and make the comment sound more casual or even innocent. However, in this case, they're used to"
JOEY: But I'm the host!,"PERSON: This will be your phone.
 JOEY: That's great. But uh, I'm not really expecting a lot of calls.
 PERSON: No you answer it and take pledges.
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        JOEY: But I'm the host!\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        JOEY: But I'm the host!\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        JOEY: But I'm the host!\n\n        ""}]","From the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

1. **Keywords**: ""But"" and ""I'm the host!"" are key words that can be used to express contrast or surprise, which can be indicative of sarcasm.
2. **Rhet","From the input sentence, I've extracted the following contextual cues that may be relevant for sarcasm detection:

1. **Topic**: The topic appears to be a conversation about hosting or taking turns in a group or social setting.
2. **Context**: The sentence is likely in response to a previous","From the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

1. **Keywords**: ""But"" and ""I'm the host!"" are key words that can be used to express contrast or surprise, which can be indicative of sarcasm.
2. **Rhet"
"CHANDLER: ThatÕs a good one too Pheebs, now all that I have to do is find a plane load of people whose resolution is to plummet to their deaths","PHOEBE: That's a good one. Mine is to pilot a commercial jet.
",FRIENDS,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        CHANDLER: ThatÕs a good one too Pheebs, now all that I have to do is find a plane load of people whose resolution is to plummet to their deaths\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        CHANDLER: ThatÕs a good one too Pheebs, now all that I have to do is find a plane load of people whose resolution is to plummet to their deaths\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        CHANDLER: ThatÕs a good one too Pheebs, now all that I have to do is find a plane load of people whose resolution is to plummet to their deaths\n\n        '}]","What a delightfully sarcastic sentence!

Here are the linguistic cues I've extracted for sarcasm detection:

**Keywords:**

* ""good one"" (ironic praise, indicating the opposite is true)
* ""plummet to their deaths"" (hyperbole, emphasizing the absurdity of the situation)

**R","Here are the contextual cues that can be extracted from the input sentence for sarcasm detection:

**Topic:** The topic is likely to be a humorous take on a serious issue, possibly related to New Year's resolutions.

**Context:** The conversation appears to be between two friends, Chandler and Phoebe, and the tone","What a delightfully sarcastic sentence!

Here are the linguistic cues I've extracted for sarcasm detection:

**Keywords:**

* ""good one"" (ironic praise, indicating the opposite is true)
* ""plummet to their deaths"" (hyperbole, emphasizing the absurdity of the situation)

**R"
JOEY: Ok!,"RACHEL: You know? Forget it!
 JOEY: No-no-no-no, no! Who, who were you talking about?
 RACHEL: No, I-I-I-I don't, I actually don't know
",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        JOEY: Ok!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        JOEY: Ok!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        JOEY: Ok!\n\n        '}]","A short and sweet input!

Here are the linguistic cues I've extracted for sarcasm detection:

1. **Keywords:** ""Ok"" is a common keyword for sarcasm, as it can imply a sense of resignation or annoyance rather than genuine agreement.
2. **Rhetorical device:** The","From the input sentence ""JOEY: Ok!"", I can extract the following contextual cues for sarcasm detection:

1. **Topic**: The topic is unclear, as the sentence is very short and doesn't provide much context. However, I can try to infer that the topic might be related to","A short and sweet input!

Here are the linguistic cues I've extracted for sarcasm detection:

1. **Keywords:** ""Ok"" is a common keyword for sarcasm, as it can imply a sense of resignation or annoyance rather than genuine agreement.
2. **Rhetorical device:** The"
"LEONARD: said horrible things about each other in public... all in all, a pretty magical night.","LEONARD: Okay. So... we went out, saw a movie, met some nice people,
",BBT,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        LEONARD: said horrible things about each other in public... all in all, a pretty magical night.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        LEONARD: said horrible things about each other in public... all in all, a pretty magical night.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        LEONARD: said horrible things about each other in public... all in all, a pretty magical night.\n\n        '}]","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Contrast**: The phrase ""all in all, a pretty magical night"" is a clear contrast to the preceding statement ""said horrible things about each other in public"", which implies that the night was not magical at","From the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic**: The topic is a conversation about Leonard's behavior, specifically his public argument with someone.
2. **Context**: The context is a social gathering or event, likely a party or a night","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Contrast**: The phrase ""all in all, a pretty magical night"" is a clear contrast to the preceding statement ""said horrible things about each other in public"", which implies that the night was not magical at"
"MONICA: No its not big, not at all. Kind of the same lines as, I don't know, having a third nipple!","MONICA: You are dead meat
 CHANDLER: I didn't know it was a big secret.
",FRIENDS,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        MONICA: No its not big, not at all. Kind of the same lines as, I don't know, having a third nipple!\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        MONICA: No its not big, not at all. Kind of the same lines as, I don't know, having a third nipple!\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        MONICA: No its not big, not at all. Kind of the same lines as, I don't know, having a third nipple!\n\n        ""}]","What a delightful example of sarcasm!

Here are the linguistic cues I've extracted from the input sentence:

**Keywords:**

* ""No"" (a common negation used to convey the opposite meaning)
* ""Kind of"" (a phrase often used to soften the tone, but in this case, it's a","What a delightful example of sarcasm!

Here are the contextual cues I've extracted for sarcasm detection:

**Topic:** The topic is likely a conversation about a physical characteristic or feature that Monica is describing as ""not big"" or ""not impressive"".

**Context:** The context suggests that Monica is probably responding to someone else","What a delightful example of sarcasm!

Here are the linguistic cues I've extracted from the input sentence:

**Keywords:**

* ""No"" (a common negation used to convey the opposite meaning)
* ""Kind of"" (a phrase often used to soften the tone, but in this case, it's a"
CHANDLER: I'm the ruptured spleen.,"MONICA: Yeah, come on, eat, whatever you want. Dr. Roger got beeped again.
 CHANDLER: Yeah I know, guess who beeped him?
 MONICA: What?!
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        CHANDLER: I'm the ruptured spleen.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        CHANDLER: I'm the ruptured spleen.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        CHANDLER: I'm the ruptured spleen.\n\n        ""}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""ruptured spleen"" - a humorous and exaggerated comparison, implying that Chandler is not actually a spleen, but rather something that's severely injured or damaged.

**Rhetorical devices:","From the input sentence, I can extract the following contextual cues for sarcasm detection:

1. **Topic**: The topic appears to be a medical condition, specifically a ruptured spleen.
2. **Context**: The sentence is likely part of a conversation, possibly a humorous or ironic exchange between","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""ruptured spleen"" - a humorous and exaggerated comparison, implying that Chandler is not actually a spleen, but rather something that's severely injured or damaged.

**Rhetorical devices:"
"SHELDON: Yeah, that was five weeks ago. How much longer is he gonna milk that cow?","SHELDON: There it is again.
Do you kiss your mother with that mouth?
 SHELDON: Oh, well, I'm sorry for your loss.
- Oh! - Good night, sir.
 SHELDON: Unbelievable.
He says Wolowitz deserves my spot because he's a high-profile asset to the university.
 LEONARD: Well, he's not wrong.
Howard did go to the International Space Station.
",BBT,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: Yeah, that was five weeks ago. How much longer is he gonna milk that cow?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: Yeah, that was five weeks ago. How much longer is he gonna milk that cow?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: Yeah, that was five weeks ago. How much longer is he gonna milk that cow?\n\n        '}]","From the input sentence, I've identified the following linguistic cues that may indicate sarcasm:

1. **Keywords:** ""Yeah"" - This word can be used to soften the tone of a statement, making it sound more casual and friendly. However, in this context, it may be used to","Here are the contextual cues I've extracted for sarcasm detection:

**Topic:** The topic is likely related to someone's (possibly Sheldon's friend or acquaintance) prolonged absence or delay in completing a task or achieving a goal.

**Context:** The conversation likely took place after the person in question has","From the input sentence, I've identified the following linguistic cues that may indicate sarcasm:

1. **Keywords:** ""Yeah"" - This word can be used to soften the tone of a statement, making it sound more casual and friendly. However, in this context, it may be used to"
"PENNY: Ooh, I'm gonna check the fridge, and see if there are any clues inside a beer.","BERNADETTE: So, what happens next?
 RAJ: I can't tell you that.
But perhaps the killer dropped a fun and imaginative clue somewhere in the apartment.
",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PENNY: Ooh, I'm gonna check the fridge, and see if there are any clues inside a beer.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PENNY: Ooh, I'm gonna check the fridge, and see if there are any clues inside a beer.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PENNY: Ooh, I'm gonna check the fridge, and see if there are any clues inside a beer.\n\n        ""}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""Ooh"" (an informal, casual tone often used in sarcastic speech)
* ""clues"" (an unexpected and humorous choice of words, implying that a beer is not a typical","Here are the contextual cues I've extracted from the input sentence for sarcasm detection:

**Topic:** The topic is likely related to searching for clues or solving a mystery, but the mention of a beer suggests that the speaker is not being serious.

**Context:** The sentence is likely part of a","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""Ooh"" (an informal, casual tone often used in sarcastic speech)
* ""clues"" (an unexpected and humorous choice of words, implying that a beer is not a typical"
DOROTHY: No I am upset because Joe Piscapo didn't get the lead role in rain man.,"DOROTHY: No rose.
 ROSE: Are you upset because Blanche is going to sell the house and we can't live together.
",GOLDENGIRLS,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        DOROTHY: No I am upset because Joe Piscapo didn't get the lead role in rain man.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        DOROTHY: No I am upset because Joe Piscapo didn't get the lead role in rain man.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        DOROTHY: No I am upset because Joe Piscapo didn't get the lead role in rain man.\n\n        ""}]","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Contrast between expected and actual response**: The speaker, Dorothy, is expected to be upset because someone didn't get a role in a movie. However, the reason she's upset is an unusual one, implying","Here are the contextual cues extracted from the input sentence for sarcasm detection:

**Topic:** The topic is a movie, specifically the movie ""Rain Man"" and the casting of Joe Piscapo in a lead role.

**Context:** The context is likely a conversation or discussion about movies, actors","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Contrast between expected and actual response**: The speaker, Dorothy, is expected to be upset because someone didn't get a role in a movie. However, the reason she's upset is an unusual one, implying"
"PHOEBE: Oh, you say someone's name enough, they turn around.","MONICA: David who?
 PHOEBE: David the scientist guy, David that I was in love with, David who went to Russia and broke my heart David!
 CHANDLER: Oh my God!
",FRIENDS,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PHOEBE: Oh, you say someone's name enough, they turn around.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PHOEBE: Oh, you say someone's name enough, they turn around.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PHOEBE: Oh, you say someone's name enough, they turn around.\n\n        ""}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""Oh"" - a common phrase used to express irony or sarcasm
* ""someone's name enough"" - a phrase that implies a lack of effort or significance
* ""they turn around","Here are the contextual cues that can be extracted from the input sentence for sarcasm detection:

**Topic:** The topic is likely about a common phrase or saying, possibly related to the concept of getting someone's attention by saying their name repeatedly.

**Context:** The context is likely a conversation or a","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""Oh"" - a common phrase used to express irony or sarcasm
* ""someone's name enough"" - a phrase that implies a lack of effort or significance
* ""they turn around"
"AMY: I'm with him three years, nothing. She's with two minutes, and he's taking his pants off.","BERNADETTE: to be a pharmaceutical sales rep.
 BERNADETTE: Maybe she can practice on you some time.
 PENNY: Oh, it would be great to practice on a real doctor.
 PERSON: Yeah. I'm sure that'd be fine.
 SHELDON: I have some odd freckles on my buttocks.
 SHELDON: Can I make an appointment for you to look at them?
 PERSON: Um... okay, I guess.
",BBT,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        AMY: I'm with him three years, nothing. She's with two minutes, and he's taking his pants off.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        AMY: I'm with him three years, nothing. She's with two minutes, and he's taking his pants off.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        AMY: I'm with him three years, nothing. She's with two minutes, and he's taking his pants off.\n\n        ""}]","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords:** ""nothing"" is a keyword that implies the opposite of what's being said, which is a common technique used in sarcasm.
2. **Rhetorical device:** The sentence uses a rhetorical device","Here are the contextual cues extracted from the input sentence for sarcasm detection:

1. **Topic**: The topic is a romantic relationship or a situation where a person is getting intimate with someone.
2. **Context**: The context is a conversation or a situation where Amy is expressing her frustration or annoyance","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords:** ""nothing"" is a keyword that implies the opposite of what's being said, which is a common technique used in sarcasm.
2. **Rhetorical device:** The sentence uses a rhetorical device"
"SHELDON: The original title was ""A Rederivation of Maxwell's Equations Regarding Electromagnetism"""" I dumbed it down because some of the more religious people in town were starting to say I was a witch.","SHELDON: This will interest you. And, Penny, feel free to paint your nails.
 LEONARD: What do you got?
 SHELDON: I believe Alex may have unearthed the grade school science project that could be my ticket to the Nobel Prize.
 SHELDON: Behold.
 LEONARD: ""Magnets: What Do They Stick To?"" If the answer is ""metal,"" it's not exactly groundbreaking.
",BBT,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: The original title was ""A Rederivation of Maxwell\'s Equations Regarding Electromagnetism"""" I dumbed it down because some of the more religious people in town were starting to say I was a witch.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: The original title was ""A Rederivation of Maxwell\'s Equations Regarding Electromagnetism"""" I dumbed it down because some of the more religious people in town were starting to say I was a witch.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: The original title was ""A Rederivation of Maxwell\'s Equations Regarding Electromagnetism"""" I dumbed it down because some of the more religious people in town were starting to say I was a witch.\n\n        '}]","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords:** ""dumbed it down"" is a phrase that implies a loss of intellectual rigor or sophistication, which is likely to be ironic given the context of a complex scientific topic like Maxwell's equations.
2.","Here are the contextual cues that can be extracted from the input sentence for sarcasm detection:

**Topic:** Physics (specifically, Maxwell's equations and electromagnetism)

**Context:** The conversation is likely taking place in a social setting, possibly a gathering of friends or acquaintances, where Sheldon","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords:** ""dumbed it down"" is a phrase that implies a loss of intellectual rigor or sophistication, which is likely to be ironic given the context of a complex scientific topic like Maxwell's equations.
2."
"SHELDON: Next time I might be in a rush, it's good to have a few in the bank.","PERSON1: There's nothing weird going on with me and your mother.
 PERSON2: Stewie, your bath is getting cold!
 PERSON1: I got to go, bye.
 SHELDON: Penny?
Penny.
Penny.
Penny.
Penny.
 PENNY: You knocked more than usual.
",BBT,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: Next time I might be in a rush, it's good to have a few in the bank.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: Next time I might be in a rush, it's good to have a few in the bank.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: Next time I might be in a rush, it's good to have a few in the bank.\n\n        ""}]","Based on the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

1. **Keywords**: ""Next time I might be in a rush"" - The phrase ""Next time"" and ""might be in a rush"" can imply a sense of urgency, which is unusual","Based on the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely related to personal finance or money management, given the mention of having ""a few in the bank"".
2. **Context**: The context is likely a conversation about","Based on the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

1. **Keywords**: ""Next time I might be in a rush"" - The phrase ""Next time"" and ""might be in a rush"" can imply a sense of urgency, which is unusual"
"RACHEL: All right, cut, let's pick again, pick again.","JOEY: What? Ace is high! Jack, queen, king, ace!
 MONICA: No! Ace is low! Ace, two, three, four!
 PHOEBE: I don't know. Ooh! Ooh! Look it! Ah-ha!
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        RACHEL: All right, cut, let's pick again, pick again.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        RACHEL: All right, cut, let's pick again, pick again.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        RACHEL: All right, cut, let's pick again, pick again.\n\n        ""}]","From the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

1. **Keywords**: ""All right"" is a phrase that can be used to express resignation or frustration, which may be ironic in this context.
2. **Rhetorical device**: The repetition of","From the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic**: The topic appears to be a film or video production, as Rachel is directing and asking for a retake.
2. **Context**: The context suggests that the conversation is likely taking place","From the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

1. **Keywords**: ""All right"" is a phrase that can be used to express resignation or frustration, which may be ironic in this context.
2. **Rhetorical device**: The repetition of"
"AMY: Hope your hands are steady. It's the width of a single hair. But this is just biology, so I'm sure it's no problem for a genius like you.","SHELDON: All right.
 SHELDON: I'm no stranger to a little gray matter.
 SHELDON: Locus coeruleus.
 SHELDON: Locus coeruleus.
 AMY: You're getting warmer-- it is, indeed, in the brain.
",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        AMY: Hope your hands are steady. It's the width of a single hair. But this is just biology, so I'm sure it's no problem for a genius like you.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        AMY: Hope your hands are steady. It's the width of a single hair. But this is just biology, so I'm sure it's no problem for a genius like you.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        AMY: Hope your hands are steady. It's the width of a single hair. But this is just biology, so I'm sure it's no problem for a genius like you.\n\n        ""}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""Hope"" (ironic expression of goodwill, indicating sarcasm)
* ""genius"" (hyperbole, implying the opposite of what is intended)
* ""single hair"" (emphas","Here are the contextual cues I extracted for sarcasm detection:

**Topic:** Biology

**Context:** The conversation is likely about a specific biological concept or fact, which is being used to mock or belittle the person's intelligence.

**Common knowledge:** The phrase ""width of a single hair""","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""Hope"" (ironic expression of goodwill, indicating sarcasm)
* ""genius"" (hyperbole, implying the opposite of what is intended)
* ""single hair"" (emphas"
